Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
1064,Isobel OAKES,16 MAY 1986,IRL,981,Marathon,https://www.worldathletics.org/athletes/ireland/isobel-oakes-14920298
1065,Katie MAUTHOOR,24 DEC 1980,FRA,981,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/katie-mauthoor-14860919
1066,Dal-nim OH,06 JAN 1996,KOR,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/korea/dal-nim-oh-014532348
1067,Felicia KÖRNER,28 DEC 1996,GER,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/felicia-korner-014527506
1068,Vaida ŽŪSINAITĖ-NEKRIOŠIENĖ,13 JAN 1988,LTU,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/lithuania/vaida-zusinaite-nekriosiene-014290450
1069,Hannah BAST,27 MAR 1993,USA,980,Marathon,https://www.worldathletics.org/athletes/united-states/hannah-bast-15025085
1070,Madeline HAUPERT,24 DEC 1993,USA,980,Marathon,https://www.worldathletics.org/athletes/united-states/madeline-haupert-14493006
1071,Christin ADLER,11 MAR 1992,GER,980,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/christin-adler-014363195
1072,Anna BJURMAN,07 FEB 1988,SWE,980,Marathon,https://www.worldathletics.org/athletes/sweden/anna-bjurman-014693706
1073,Laura SILVA,13 OCT 1984,POR,980,Marathon,https://www.worldathletics.org/athletes/portugal/laura-silva-014295096
1074,Breann GUZMAN,30 OCT 1992,USA,980,Marathon,https://www.worldathletics.org/athletes/united-states/breann-guzman-15004622
1075,Mengqi YANG,01 DEC 1988,CHN,979,Marathon,https://www.worldathletics.org/athletes/pr-of-china/mengqi-yang-014959520
1076,Makiko MISHIMA,11 MAR 1995,JPN,979,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/makiko-mishima-15044780
1077,Dani COOK,24 MAY 1985,USA,979,Marathon,https://www.worldathletics.org/athletes/united-states/dani-cook-14752600
1078,Mizuha OTARU,19 APR 1996,JPN,979,Marathon,https://www.worldathletics.org/athletes/japan/mizuha-otaru-14731562
1079,Eunice NYAWIRA MUCHIRI,,KEN,978,Marathon,https://www.worldathletics.org/athletes/kenya/eunice-nyawira-muchiri-014427267
1079,Joanna KONOPKO,,POL,978,Marathon,https://www.worldathletics.org/athletes/poland/joanna-konopko-15111831
1081,Julie HARTENBACH,22 AUG 1986,USA,978,Marathon,https://www.worldathletics.org/athletes/united-states/julie-hartenbach-14861609
1082,Helen VOLFSON,11 DEC 1989,ISR,978,Marathon,https://www.worldathletics.org/athletes/israel/helen-volfson-14666749
1083,Katie KING,1989,GBR,978,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/katie-king-15009020
1084,Merle BRUNNÉE,1994,GER,977,Marathon,https://www.worldathletics.org/athletes/germany/merle-brunnee-14920194
1085,Melissa HAWTIN,23 FEB 1993,GBR,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/melissa-hawtin-014334654
1086,Tsz Ying VUT,22 JAN 1990,HKG,977,Marathon,https://www.worldathletics.org/athletes/hong-kong-china/tsz-ying-vut-014831363
1087,Malene MEYER,09 JAN 1992,DEN,977,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/malene-meyer-15023023
1088,Megan DEMPSTER,19 NOV 1987,RSA,977,Marathon,https://www.worldathletics.org/athletes/south-africa/megan-dempster-14749306
1089,Mary Katherine ANDREWS,,USA,977,Marathon,https://www.worldathletics.org/athletes/united-states/mary-katherine-andrews-014920850
1090,Sarah Ann SIBERT,28 JUN 1999,USA,976,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/sarah-ann-sibert-15042170
1091,Xin WANG,01 MAR 1984,CHN,976,Marathon,https://www.worldathletics.org/athletes/pr-of-china/xin-wang-15080275
1092,Sarah HUTCHINGS,28 JAN 1990,USA,976,Marathon,https://www.worldathletics.org/athletes/united-states/sarah-hutchings-014364829
1093,Denise TAPPATA',25 MAR 1980,ITA,976,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/denise-tappata-014724770
1094,Stamatia NOULA,02 JUL 1998,GRE,976,Marathon [Half Marathon],https://www.worldathletics.org/athletes/greece/stamatia-noula-14985423
1095,Heather OLIVA,,USA,976,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/heather-oliva-014909376
1096,Lauren FRENCH,,AUS,976,Marathon,https://www.worldathletics.org/athletes/australia/lauren-french-014953003
1097,Bridget BLUM,20 MAY 1994,USA,976,Marathon,https://www.worldathletics.org/athletes/united-states/bridget-blum-14520063
1098,Mulu SEBOKA,25 SEP 1984,ETH,975,Marathon,https://www.worldathletics.org/athletes/ethiopia/mulu-seboka-14259748
1099,Jessica ELLIOTT,,USA,975,Marathon,https://www.worldathletics.org/athletes/united-states/jessica-elliott-014503555
1100,Kate BAKER,,AUS,975,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/kate-baker-15048796
1101,Chien-Ho HSIEH,25 NOV 1987,TPE,975,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chinese-taipei/chien-ho-hsieh-014302830
1102,Kyoko MATUMOTO,15 FEB 1971,JPN,975,Marathon,https://www.worldathletics.org/athletes/japan/kyoko-matumoto-014782781
1103,Tomoko HORIOKA,27 MAR 1984,JPN,975,Marathon,https://www.worldathletics.org/athletes/japan/tomoko-horioka-014286428
1104,Alana LEVY,15 MAY 1989,USA,974,Marathon,https://www.worldathletics.org/athletes/united-states/alana-levy-14315316
1105,Meaghan MURRAY,08 JAN 1988,USA,974,Marathon,https://www.worldathletics.org/athletes/united-states/meaghan-murray-14973902
1106,Christine GUERRERO,09 DEC 1990,USA,974,Marathon,https://www.worldathletics.org/athletes/united-states/christine-guerrero-14860959
1107,Andrea BRADSHAW,,USA,974,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/andrea-bradshaw-014361477
1107,Hannah MOULTON,03 JUN 1999,USA,974,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/hannah-moulton-14798997
1109,Olga DEDOVA,22 DEC 1982,RUS,973,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/olga-dedova-014486492
1110,Caroline AUSTIN,04 JUL 1991,USA,973,Marathon,https://www.worldathletics.org/athletes/united-states/caroline-austin-014402144
1111,Bronwyn HAGER,02 JUN 1984,AUS,973,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/bronwyn-hager-014640577
1112,Jana KAPPENBERG,1978,GER,973,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/jana-kappenberg-14996605
1113,Yuka AOYAMA,22 JUL 1986,JPN,973,Marathon,https://www.worldathletics.org/athletes/japan/yuka-aoyama-14286096
1114,Eva GRISONI,05 MAY 1977,ITA,972,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/eva-grisoni-14955075
1115,Verena CERNA,1981,GER,972,Marathon,https://www.worldathletics.org/athletes/germany/verena-cerna-014607556
1115,Rebecca AXELSSON,1992,SWE,972,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/rebecca-axelsson-15046146
1117,Niamh CLIFFORD,,IRL,972,Marathon,https://www.worldathletics.org/athletes/ireland/niamh-clifford-014860900
1117,Pingping AO,06 MAY 1986,CHN,972,Marathon,https://www.worldathletics.org/athletes/pr-of-china/pingping-ao-15115910
1119,Brooke STARN,23 JAN 1998,USA,972,Marathon,https://www.worldathletics.org/athletes/united-states/brooke-starn-14476498
1120,Ann ASWORTH,,RSA,971,Marathon,https://www.worldathletics.org/athletes/south-africa/ann-asworth-014667479
1121,Malin STARFELT,19 DEC 1986,SWE,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/malin-starfelt-014755512
1122,Kelly PARLANE,20 AUG 1986,NZL,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/new-zealand/kelly-parlane-014373137
1123,Julia HAWKINS,,CAN,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/julia-hawkins-15094273
1124,Caitlin MCGAULEY,,USA,971,Marathon,https://www.worldathletics.org/athletes/united-states/caitlin-mcgauley-014779086
1125,Anne ÅRRESTAD,08 SEP 1989,NOR,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/anne-arrestad-14917347
1126,Amanda Aparecida DE OLIVEIRA,29 MAR 1997,BRA,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/amanda-aparecida-de-oliveira-014811366
1127,Meiling ZONG,,CHN,971,Marathon,https://www.worldathletics.org/athletes/pr-of-china/meiling-zong-15110875
1128,Michiru KATO,10 DEC 1995,JPN,971,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/michiru-kato-14645658
1129,Sheila JEROTICH,06 JUN 1989,KEN,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/sheila-jerotich-014752835
1130,Emma STYLES,,GBR,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/emma-styles-014933948
1131,Ida BERGSLØKKEN,22 MAY 1985,NOR,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/ida-bergslokken-014699300
1132,Carla ROSALES,12 MAY 1992,PER,970,Marathon,https://www.worldathletics.org/athletes/peru/carla-rosales-15041338
1133,Anneleen VANDE RIVIERE,1985,BEL,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/belgium/anneleen-vande-riviere-014426711
1134,Risa SHINOZAKI,02 JAN 1992,JPN,970,Marathon,https://www.worldathletics.org/athletes/japan/risa-shinozaki-014816802
1135,Alyssa SALESE,,USA,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/alyssa-salese-014918105
1136,Yuliya RYZHANKOVA,03 JUL 1988,RUS,970,Marathon [Half Marathon],https://www.worldathletics.org/athletes/russia/yuliya-ryzhankova-014805465
1137,Anni KUOSMANEN,23 JAN 1995,FIN,969,Marathon [Half Marathon],https://www.worldathletics.org/athletes/finland/anni-kuosmanen-014984716
1138,Susana CUNHA,04 SEP 1988,POR,969,Marathon [Half Marathon],https://www.worldathletics.org/athletes/portugal/susana-cunha-14646423
1139,Pauline VAN DONKELAAR,1986,NED,969,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/pauline-van-donkelaar-14788902
1140,Mio TAKINAMI,06 DEC 1996,JPN,969,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/mio-takinami-14918263
1141,Melissa JOHNSON-WHITE,,USA,969,Marathon [25 km Road],https://www.worldathletics.org/athletes/united-states/melissa-johnson-white-014811362
1142,Thi Ngoc Hoa HOANG,19 MAY 2000,VIE,968,Marathon,https://www.worldathletics.org/athletes/vietnam/thi-ngoc-hoa-hoang-14948523
1143,Adriana ZUÑIGA,12 APR 1990,MEX,968,Marathon [Half Marathon],https://www.worldathletics.org/athletes/mexico/adriana-zuniga-14697212
1144,Amber MORRISON,16 DEC 1980,USA,968,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/amber-morrison-014438239
1145,Caitlin MCGINLEY,15 APR 1997,USA,968,Marathon,https://www.worldathletics.org/athletes/united-states/caitlin-mcginley-15030307
1146,Berenice RODRIGUEZ,20 DEC 1987,MEX,968,Marathon,https://www.worldathletics.org/athletes/mexico/berenice-rodriguez-014744490
1147,Sarah FORBES-SMITH,1994,GBR,967,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/sarah-forbes-smith-15009022
1148,Pingping AO,24 AUG 1989,CHN,967,Marathon,https://www.worldathletics.org/athletes/pr-of-china/pingping-ao-014977617
1149,Jessica LADEIRA SOARES,08 FEB 1994,BRA,967,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/jessica-ladeira-soares-014437152
1150,Rachel BIRT,16 NOV 1995,IRL,967,Marathon,https://www.worldathletics.org/athletes/ireland/rachel-birt-14860891
1151,Silvia LUNA,18 AUG 1978,ITA,967,Marathon,https://www.worldathletics.org/athletes/italy/silvia-luna-014284636
1152,Monica HAYDOCK,,AUS,967,Marathon,https://www.worldathletics.org/athletes/australia/monica-haydock-014433609
1153,Fatima Zahra MAYSSOUR,,MAR,967,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/fatima-zahra-mayssour-014374483
1154,Micaela RAYO,26 MAR 1984,MEX,967,Marathon,https://www.worldathletics.org/athletes/mexico/micaela-rayo-14916149
1155,Melissa PERLMAN,23 APR 1982,USA,967,Marathon,https://www.worldathletics.org/athletes/united-states/melissa-perlman-14892337
1156,Bryn MCKILLOP,11 NOV 1995,USA,966,Marathon,https://www.worldathletics.org/athletes/united-states/bryn-mckillop-14531246
1157,Ami MIYASADA,31 OCT 2003,JPN,966,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/ami-miyasada-14957085
1158,Lozano GONZALEZ,30 OCT 1989,MEX,965,Marathon,https://www.worldathletics.org/athletes/mexico/lozano-gonzalez-014680900
1159,Rozlyn BOUTIN,,CAN,965,Marathon,https://www.worldathletics.org/athletes/canada/rozlyn-boutin-014898445
1160,Carola BENDL-TSCHIEDEL,13 AUG 1976,AUT,965,Marathon,https://www.worldathletics.org/athletes/austria/carola-bendl-tschiedel-014378822
1161,Leah FITZGERALD,,AUS,965,Marathon,https://www.worldathletics.org/athletes/australia/leah-fitzgerald-014594469
1162,Rebeca SUAREZ GONZALEZ,17 OCT 1987,ESP,965,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/rebeca-suarez-gonzalez-014260388
1163,Petra KILPELÄINEN,15 JUL 1997,FIN,965,Marathon [Half Marathon],https://www.worldathletics.org/athletes/finland/petra-kilpelainen-14995164
1164,Khia KURTENBACH,1996,USA,964,Marathon,https://www.worldathletics.org/athletes/united-states/khia-kurtenbach-14697607
1165,Caitlin KLOPFER,14 FEB 1998,USA,964,Marathon,https://www.worldathletics.org/athletes/united-states/caitlin-klopfer-014777666
1166,Barbora JÍŠOVÁ,28 DEC 1992,CZE,964,Marathon [Half Marathon],https://www.worldathletics.org/athletes/czech-republic/barbora-jisova-014405983
1167,Kamilla VALLIN,1993,DEN,964,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/kamilla-vallin-014754263
1168,Ednah MUKHWANA,11 FEB 1985,KEN,964,Marathon,https://www.worldathletics.org/athletes/kenya/ednah-mukhwana-014289302
1169,Liz ROMO,1996,USA,964,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/liz-romo-14678600
1170,Emily HAGGERTY,,USA,964,Marathon,https://www.worldathletics.org/athletes/united-states/emily-haggerty-15007741
1171,Hannah BECKER,,USA,964,Marathon,https://www.worldathletics.org/athletes/united-states/hannah-becker-15007281
1172,Valentine MATHY,,BEL,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/belgium/valentine-mathy-15077506
1173,Johanna GRETSCHEL,11 MAY 1990,USA,963,Marathon,https://www.worldathletics.org/athletes/united-states/johanna-gretschel-014363079
1174,Fridah JEPKOECH,,KEN,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/fridah-jepkoech-15003485
1175,Yuanchen PAN,26 JUL 1998,CHN,963,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yuanchen-pan-15085748
1176,Linying WANG,16 DEC 2003,CHN,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/linying-wang-014950780
1177,Jessica OOSTERLOO,21 JAN 1990,NED,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/jessica-oosterloo-014464842
1178,Marlei WILLERS,28 JUN 1978,BRA,963,Marathon,https://www.worldathletics.org/athletes/brazil/marlei-willers-14890389
1179,Franziska BAIST,15 JUN 1991,GER,963,Marathon,https://www.worldathletics.org/athletes/germany/franziska-baist-14850843
1179,Abbie TUOMI,,USA,963,Marathon,https://www.worldathletics.org/athletes/united-states/abbie-tuomi-014931829
1181,Florentine BEESE,2000,GER,963,Marathon,https://www.worldathletics.org/athletes/germany/florentine-beese-15000877
1182,Lidunia VAN SITTEREN,28 JAN 1989,SWE,963,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/lidunia-van-sitteren-014846729
1183,Huanghua YANG,,CHN,963,Marathon,https://www.worldathletics.org/athletes/pr-of-china/huanghua-yang-15098742
1184,Laurie KNOWLES,13 OCT 1977,USA,963,Marathon,https://www.worldathletics.org/athletes/united-states/laurie-knowles-014314609
1185,Maria LEGELLI,,GER,963,Marathon,https://www.worldathletics.org/athletes/germany/maria-legelli-15066648
1186,Kelli SMITH,,USA,962,Marathon,https://www.worldathletics.org/athletes/united-states/kelli-smith-014484357
1187,Anne-Sophie LOUF,1981,FRA,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/anne-sophie-louf-15001341
1188,Yanan WEI,06 DEC 1981,CHN,962,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yanan-wei-014264959
1189,Lisa Felicitas RIHM,1994,GER,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/lisa-felicitas-rihm-014950793
1190,Natacha Anahi CASTAÑO,14 JUL 1985,ARG,962,Marathon [Half Marathon],https://www.worldathletics.org/athletes/argentina/natacha-anahi-castano-15043770
1191,Natsuki TOMII,18 JUN 1996,JPN,962,Marathon,https://www.worldathletics.org/athletes/japan/natsuki-tomii-14974100
1192,Jundan LV,,CHN,962,Marathon,https://www.worldathletics.org/athletes/pr-of-china/jundan-lv-014963574
1193,Caitlin BUSCH,30 MAR 1994,USA,961,Marathon,https://www.worldathletics.org/athletes/united-states/caitlin-busch-14493567
1194,Magali JAUNET,31 AUG 1989,FRA,961,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/magali-jaunet-014865843
1195,Nami SUGOCHI,19 JUL 1988,JPN,961,Marathon,https://www.worldathletics.org/athletes/japan/nami-sugochi-014930241
1196,Jennifer VAN OTTERLOO,23 MAY 1986,USA,961,Marathon,https://www.worldathletics.org/athletes/united-states/jennifer-van-otterloo-014382908
1197,Emily ANDREWS,,CAN,961,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/emily-andrews-15090420
1198,Judit PUJOL,11 MAY 1996,ESP,961,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/judit-pujol-15069219
1199,Rui Fang ZHOU,20 OCT 1994,CHN,961,Marathon,https://www.worldathletics.org/athletes/pr-of-china/rui-fang-zhou-014921765
1200,Meaghan STRUM,09 JUL 1988,CAN,961,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/meaghan-strum-14919055
1201,Vilmante STAŠAUSKAITĖ,,LTU,960,Marathon,https://www.worldathletics.org/athletes/lithuania/vilmante-stasauskaite-15079480
1202,Johanna RIVAS,14 APR 1984,CHI,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chile/johanna-rivas-014727167
1203,Michelle POULSEN,27 FEB 1992,DEN,960,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/michelle-poulsen-014704870
1204,Justine GASCHY,1989,FRA,959,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/justine-gaschy-15057395
1205,Chloe COLLIGAN,23 JAN 1996,USA,959,Marathon,https://www.worldathletics.org/athletes/united-states/chloe-colligan-15039240
1206,Esther RODRIGUEZ DIEZ,04 DEC 1980,ESP,959,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/esther-rodriguez-diez-014372321
1207,Apolline MOREAU,23 OCT 1989,FRA,959,Marathon,https://www.worldathletics.org/athletes/france/apolline-moreau-014643673
