Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
1076,Yonas KINDE,07 MAY 1980,LUX,1031,Marathon [Half Marathon],https://www.worldathletics.org/athletes/luxembourg/yonas-kinde-14597878
1078,Jumpei YAMAGUCHI,05 FEB 1997,JPN,1031,Marathon,https://www.worldathletics.org/athletes/japan/jumpei-yamaguchi-014868706
1079,Takumi KATO,17 JUL 1996,JPN,1031,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/takumi-kato-014659400
1080,Redouan NOUINI,10 DEC 1988,MAR,1030,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/redouan-nouini-014778897
1081,Takumi HASEBE,04 FEB 1997,JPN,1030,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/takumi-hasebe-014910945
1082,Menad LAMRANI,18 JAN 1996,ALG,1030,Marathon [Half Marathon],https://www.worldathletics.org/athletes/algeria/menad-lamrani-014694173
1083,Jack MASTANDREA,,USA,1030,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/jack-mastandrea-014778142
1084,Jae-min KIM,25 DEC 1990,KOR,1030,Marathon,https://www.worldathletics.org/athletes/korea/jae-min-kim-15081805
1085,Kazuki NODA,06 DEC 1990,JPN,1030,Marathon,https://www.worldathletics.org/athletes/japan/kazuki-noda-014441840
1086,Nathan KWAN,,USA,1030,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/nathan-kwan-014636283
1086,Mingyuan FENG,12 JUL 2001,CHN,1030,Marathon,https://www.worldathletics.org/athletes/pr-of-china/mingyuan-feng-014913516
1088,Laban CHERUIYOT,1992,KEN,1029,Marathon,https://www.worldathletics.org/athletes/kenya/laban-cheruiyot-014860966
1089,Ryan ROOT,30 OCT 1991,USA,1029,Marathon,https://www.worldathletics.org/athletes/united-states/ryan-root-014495820
1090,Shunpei ODA,23 DEC 1995,JPN,1029,Marathon,https://www.worldathletics.org/athletes/japan/shunpei-oda-014853949
1091,John DEWITT,30 APR 1991,USA,1028,Marathon,https://www.worldathletics.org/athletes/united-states/john-dewitt-014485897
1092,Martin HOARE,,IRL,1028,Marathon,https://www.worldathletics.org/athletes/ireland/martin-hoare-014669485
1093,Xuekang ZHANG,17 MAY 2002,CHN,1028,Marathon,https://www.worldathletics.org/athletes/pr-of-china/xuekang-zhang-15087594
1094,Kota UEMATSU,16 SEP 2002,JPN,1028,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kota-uematsu-014962586
1095,Erik LINDEN,,USA,1028,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/erik-linden-014773540
1096,Spencer BOSSI-JOHNSON,,USA,1028,Marathon,https://www.worldathletics.org/athletes/united-states/spencer-bossi-johnson-14654568
1097,Boniface FUNDI,22 JUL 1990,KEN,1027,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/boniface-fundi-14787903
1098,Riccardo MUGNOSSO,21 APR 1997,ITA,1027,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/riccardo-mugnosso-014605315
1099,Frederick Kipkosgei KIPTOO,13 NOV 1996,KEN,1027,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/frederick-kipkosgei-kiptoo-014657360
1100,Hirohito SUGAI,17 SEP 1995,JPN,1027,Marathon,https://www.worldathletics.org/athletes/japan/hirohito-sugai-15066351
1101,Gerd DEVOS,02 JAN 1989,BEL,1027,Marathon,https://www.worldathletics.org/athletes/belgium/gerd-devos-014642682
1102,Brice MORISSEAU,30 NOV 1991,FRA,1026,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/brice-morisseau-014474672
1103,Roel WIJMENGA,19 JUN 1992,NED,1026,Marathon,https://www.worldathletics.org/athletes/netherlands/roel-wijmenga-014548893
1104,Altobeli SILVA,03 DEC 1990,BRA,1026,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/altobeli-silva-14407523
1105,Benjamin DECKER,,USA,1026,Marathon,https://www.worldathletics.org/athletes/united-states/benjamin-decker-14695548
1106,Tianfan LUO,02 SEP 2001,CHN,1026,Marathon,https://www.worldathletics.org/athletes/pr-of-china/tianfan-luo-014913518
1107,Benjamin RAYMOND,1992,CAN,1026,Marathon,https://www.worldathletics.org/athletes/canada/benjamin-raymond-014405206
1108,Daiki HIROSE,06 OCT 1991,JPN,1026,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/daiki-hirose-014446284
1109,Luis Alberto ORTA,15 JAN 1989,VEN,1025,Marathon [Half Marathon],https://www.worldathletics.org/athletes/venezuela/luis-alberto-orta-014480593
1110,Abdenasir FATHI,20 MAY 1987,MAR,1024,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/abdenasir-fathi-014441537
1111,Bugatha SRINU,16 JUN 1992,IND,1024,Marathon [25 km Road],https://www.worldathletics.org/athletes/india/bugatha-srinu-14670983
1112,Aleksandr IMENIN,02 APR 1987,RUS,1024,Marathon,https://www.worldathletics.org/athletes/russia/aleksandr-imenin-014222445
1113,João VALENTE,26 SEP 1993,POR,1024,Marathon [Half Marathon],https://www.worldathletics.org/athletes/portugal/joao-valente-014509500
1114,Jacob SHIOHIRA,06 SEP 1996,USA,1024,Marathon,https://www.worldathletics.org/athletes/united-states/jacob-shiohira-15004587
1115,Roman KIRKOV,,USA,1024,Marathon,https://www.worldathletics.org/athletes/united-states/roman-kirkov-014532061
1116,Yuya ASAGA,30 NOV 1987,JPN,1024,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuya-asaga-14780810
1117,Chia-Che CHANG,22 APR 1983,TPE,1024,Marathon,https://www.worldathletics.org/athletes/chinese-taipei/chia-che-chang-014228682
1117,Yue HONG,08 APR 1997,CHN,1024,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yue-hong-15058848
1119,Zuohua XIAO,15 SEP 2000,CHN,1024,Marathon,https://www.worldathletics.org/athletes/pr-of-china/zuohua-xiao-014959511
1120,Paul Katisha MATHEKA,31 AUG 1993,KEN,1023,Marathon,https://www.worldathletics.org/athletes/kenya/paul-katisha-matheka-014616432
1121,Tumelo MOTLAGALE,21 FEB 1995,RSA,1023,Marathon,https://www.worldathletics.org/athletes/south-africa/tumelo-motlagale-14325540
1122,Jésus Angel OLMOS,30 JUN 1986,ESP,1023,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/jesus-angel-olmos-014860729
1123,Bakhiyer UTKIROV,21 DEC 1996,UZB,1023,Marathon,https://www.worldathletics.org/athletes/uzbekistan/bakhiyer-utkirov-14961534
1124,Norman SHREEVE,17 JUN 1987,GBR,1023,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/norman-shreeve-014814400
1125,Oscar MEDINA,14 AUG 1992,USA,1023,Marathon,https://www.worldathletics.org/athletes/united-states/oscar-medina-14499660
1126,Geon-oh KIM,27 JAN 2001,KOR,1022,Marathon,https://www.worldathletics.org/athletes/korea/geon-oh-kim-014851976
1127,Takumi IWATA,30 JUN 1995,JPN,1022,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/takumi-iwata-014783836
1128,Üzeyir SÖYLEMEZ,08 JUN 1988,TUR,1022,Marathon,https://www.worldathletics.org/athletes/turkey/uzeyir-soylemez-014426509
1129,Michele PALAMINI,19 SEP 1991,ITA,1022,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/michele-palamini-014427316
1130,Tatsuro OYAZAKI,03 JAN 1996,JPN,1022,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tatsuro-oyazaki-014832956
1131,Stanley LINTON,21 DEC 1993,USA,1022,Marathon,https://www.worldathletics.org/athletes/united-states/stanley-linton-14637501
1132,Shadrack KIPTANUI,1995,KEN,1021,Marathon,https://www.worldathletics.org/athletes/kenya/shadrack-kiptanui-15098707
1133,Abebe SEYOUM,,ETH,1021,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/abebe-seyoum-15086014
1134,Sean O'CONNOR,,USA,1021,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/sean-oconnor-014737651
1135,Francisco DE LEON RODRIGUEZ,08 AUG 1990,ESP,1021,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/francisco-de-leon-rodriguez-014166764
1136,Ayumu UNE,24 APR 1998,JPN,1021,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/ayumu-une-014818187
1137,Dorian MARCHAL,1995,FRA,1021,Marathon,https://www.worldathletics.org/athletes/france/dorian-marchal-15023237
1138,Imgharene LYAZID,17 APR 1984,MAR,1020,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/imgharene-lyazid-014569093
1139,Collin BUCK,,USA,1020,Marathon,https://www.worldathletics.org/athletes/united-states/collin-buck-014819840
1140,Andrzej WITEK,13 JUL 1992,POL,1020,Marathon,https://www.worldathletics.org/athletes/poland/andrzej-witek-14723682
1141,Arttu VATTULAINEN,03 DEC 1991,FIN,1020,Marathon,https://www.worldathletics.org/athletes/finland/arttu-vattulainen-014429533
1142,Malcolm RICHARDS,12 OCT 1982,USA,1020,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/malcolm-richards-014249490
1143,Charlie SWEENEY,16 JAN 1999,USA,1019,Marathon,https://www.worldathletics.org/athletes/united-states/charlie-sweeney-14828879
1144,Martin HEHIR,19 DEC 1992,USA,1019,Marathon,https://www.worldathletics.org/athletes/united-states/martin-hehir-14470798
1145,Kevin MCDONNELL,30 OCT 1989,USA,1019,Marathon,https://www.worldathletics.org/athletes/united-states/kevin-mcdonnell-014404118
1146,Michael BLASZCZYK,23 JUL 1992,USA,1019,Marathon,https://www.worldathletics.org/athletes/united-states/michael-blaszczyk-14509786
1147,Wilfred NYATOGO,,KEN,1019,Marathon,https://www.worldathletics.org/athletes/kenya/wilfred-nyatogo-014704930
1148,Alexander LAWRENCE,,GBR,1019,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/alexander-lawrence-014898516
1148,Shiqing FAN,,CHN,1019,Marathon,https://www.worldathletics.org/athletes/pr-of-china/shiqing-fan-14979037
1150,Asefa MENGSTU,22 JAN 1988,ETH,1018,Marathon,https://www.worldathletics.org/athletes/ethiopia/asefa-mengstu-014438913
1151,Andreas Myhre SJURSETH,05 FEB 1985,NOR,1018,Marathon,https://www.worldathletics.org/athletes/norway/andreas-myhre-sjurseth-014439498
1152,Nick WOLK,11 APR 1998,USA,1018,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/nick-wolk-014777002
1153,Jorge Luis CRUZ,29 JUL 1996,MEX,1018,Marathon [Half Marathon],https://www.worldathletics.org/athletes/mexico/jorge-luis-cruz-14885219
1154,Hiroto UESUGI,29 MAY 2001,JPN,1018,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/hiroto-uesugi-014950110
1155,Mauricio MENDEZ,,MEX,1018,Marathon,https://www.worldathletics.org/athletes/mexico/mauricio-mendez-014725600
1156,Sboniso SIKHAKHANE,03 JAN 1991,RSA,1017,Marathon,https://www.worldathletics.org/athletes/south-africa/sboniso-sikhakhane-14935177
1157,Daigo TOMIMURA,01 JAN 2003,JPN,1017,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/daigo-tomimura-15072379
1158,Rahal BOUCHFAR,01 APR 2000,MAR,1017,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/rahal-bouchfar-14828825
1159,Aaron DAVIDSON,11 SEP 1984,USA,1017,Marathon,https://www.worldathletics.org/athletes/united-states/aaron-davidson-014373348
1160,T-Roy BROWN,1992,USA,1017,Marathon,https://www.worldathletics.org/athletes/united-states/t-roy-brown-14627153
1161,Doug MUSSON,08 APR 1994,GBR,1017,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/doug-musson-014524925
1162,Ronald SCHRÖER,28 SEP 1984,NED,1017,Marathon,https://www.worldathletics.org/athletes/netherlands/ronald-schroer-14214356
1163,Anthony TOMSICH,1987,USA,1017,Marathon,https://www.worldathletics.org/athletes/united-states/anthony-tomsich-14253329
1164,Tomoki YASUDA,25 MAY 1997,JPN,1017,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tomoki-yasuda-014783823
1165,Shogo NAKAMURA,16 SEP 1992,JPN,1016,Marathon,https://www.worldathletics.org/athletes/japan/shogo-nakamura-014438719
1166,Yusuke TOBIMATSU,28 AUG 1991,JPN,1016,Marathon,https://www.worldathletics.org/athletes/japan/yusuke-tobimatsu-014516085
1167,Naoto HASHIMOTO,05 JUN 1999,JPN,1016,Marathon [30km Road],https://www.worldathletics.org/athletes/japan/naoto-hashimoto-014899989
1168,Kazuya MISHIRO,05 AUG 1999,JPN,1016,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kazuya-mishiro-014900250
1169,Andrew HEYES,22 JUN 1990,GBR,1016,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/andrew-heyes-14335851
1170,Marco TURI,25 JUL 1985,FRA,1016,Marathon,https://www.worldathletics.org/athletes/france/marco-turi-014922343
1171,Scott NELSON,18 NOV 1995,USA,1016,Marathon,https://www.worldathletics.org/athletes/united-states/scott-nelson-14247097
1172,Johnny HOGUE,07 DEC 1995,USA,1016,Marathon,https://www.worldathletics.org/athletes/united-states/johnny-hogue-14692819
1173,Duriel HARDY,22 FEB 1988,USA,1016,Marathon,https://www.worldathletics.org/athletes/united-states/duriel-hardy-14239903
1174,Ian BUTLER,02 OCT 1991,USA,1016,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/ian-butler-14520104
1175,Keita SEGUCHI,03 MAY 1988,JPN,1015,Marathon,https://www.worldathletics.org/athletes/japan/keita-seguchi-014421919
1176,Jackson NEFF,09 JUL 1992,USA,1015,Marathon,https://www.worldathletics.org/athletes/united-states/jackson-neff-014505686
1177,Hajime SAKAI,03 DEC 1993,JPN,1015,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/hajime-sakai-014904285
1178,Nicolas DALMASSO,10 JUN 1988,FRA,1015,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/nicolas-dalmasso-014744430
1179,Huawei CHEN,12 APR 1996,CHN,1015,Marathon,https://www.worldathletics.org/athletes/pr-of-china/huawei-chen-014917575
1180,Nan OLIVERAS,,ESP,1015,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/nan-oliveras-15023162
1181,Yusuke SHIBUYA,10 AUG 1992,JPN,1015,Marathon,https://www.worldathletics.org/athletes/japan/yusuke-shibuya-014769956
1182,Zachary ORNELAS,15 JUL 1991,USA,1014,Marathon,https://www.worldathletics.org/athletes/united-states/zachary-ornelas-014326657
1183,Colin MARTIN,,USA,1014,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/colin-martin-014583123
1184,Manuel DE BACKER,14 JUL 1996,NED,1014,Marathon,https://www.worldathletics.org/athletes/netherlands/manuel-de-backer-14653731
1185,Kurt ROESER,27 JAN 1987,USA,1014,Marathon,https://www.worldathletics.org/athletes/united-states/kurt-roeser-14579099
1186,Raydon BALIE,31 DEC 1994,RSA,1014,Marathon,https://www.worldathletics.org/athletes/south-africa/raydon-balie-014736480
1187,Kristofer LÅÅS,07 JAN 1992,SWE,1014,Marathon,https://www.worldathletics.org/athletes/sweden/kristofer-laas-014890287
1188,Charlie LAWRENCE,24 MAR 1995,USA,1013,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/charlie-lawrence-014702757
1189,John MUIRIRI,1991,KEN,1013,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/john-muiriri-14697915
1190,Reyes ESTÉVEZ,02 AUG 1976,ESP,1013,Marathon,https://www.worldathletics.org/athletes/spain/reyes-estevez-014166649
1191,Prescott LEACH,31 AUG 1982,USA,1013,Marathon,https://www.worldathletics.org/athletes/united-states/prescott-leach-14243781
1192,Ademe DEMEKE,,ETH,1012,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/ademe-demeke-15074790
1193,Tyler PENCE,03 MAY 1993,USA,1012,Marathon,https://www.worldathletics.org/athletes/united-states/tyler-pence-014567075
1194,Dominic HOCKENBURY,05 OCT 1997,USA,1012,Marathon,https://www.worldathletics.org/athletes/united-states/dominic-hockenbury-014689140
1195,Enzo NOEL,06 OCT 1995,BEL,1012,Marathon [Half Marathon],https://www.worldathletics.org/athletes/belgium/enzo-noel-014656881
1196,Marco Antonio MARTINEZ SALVADOR,,MEX,1012,Marathon,https://www.worldathletics.org/athletes/mexico/marco-antonio-martinez-salvador-014810178
1197,Ryan THOMSON,21 FEB 1996,GBR,1012,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/ryan-thomson-014524850
1198,Ryan ARCHER,17 NOV 1994,USA,1012,Marathon,https://www.worldathletics.org/athletes/united-states/ryan-archer-14634106
1199,Gianluca FERRATO,19 SEP 1993,ITA,1011,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/gianluca-ferrato-014526128
1200,Marcos BAILON,,USA,1011,Marathon,https://www.worldathletics.org/athletes/united-states/marcos-bailon-014459013
1201,Matthew CREHAN,10 OCT 1991,GBR,1011,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/matthew-crehan-014402311
1202,Alexis TURPIN,29 DEC 1994,FRA,1010,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/alexis-turpin-014528070
1203,Abdelali RAZYN,1991,MAR,1010,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/abdelali-razyn-014713665
1203,Hosea KIPKEMBOI,01 OCT 1989,KEN,1010,Marathon,https://www.worldathletics.org/athletes/kenya/hosea-kipkemboi-014546302
1203,Jarrod OTTMAN,,USA,1010,Marathon [25 km Road],https://www.worldathletics.org/athletes/united-states/jarrod-ottman-014833732
1206,Yann HAVLENA,17 NOV 2000,CZE,1010,Marathon,https://www.worldathletics.org/athletes/czech-republic/yann-havlena-15006598
1207,Hiroto KANAMORI,10 FEB 1994,JPN,1010,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/hiroto-kanamori-014557141
1208,Eric BANG,,CAN,1010,Marathon,https://www.worldathletics.org/athletes/canada/eric-bang-014701187
1209,Panayiotis KARAISKOS,16 DEC 1988,GRE,1010,Marathon,https://www.worldathletics.org/athletes/greece/panayiotis-karaiskos-014686525
1210,Seung-hyeon HAN,17 SEP 1997,KOR,1010,Marathon,https://www.worldathletics.org/athletes/korea/seung-hyeon-han-014919102
1211,Aaron GRUEN,,USA,1009,Marathon,https://www.worldathletics.org/athletes/united-states/aaron-gruen-15086054
1212,Michael DUGGAN,01 APR 1997,USA,1009,Marathon,https://www.worldathletics.org/athletes/united-states/michael-duggan-14749792
1213,Masatoshi TERANISHI,02 OCT 1994,JPN,1008,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/masatoshi-teranishi-014632530
1214,Frank FUTSELAAR,16 JUL 1991,NED,1008,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/frank-futselaar-014643982
1215,Malixole KALIDENI,10 JUN 1992,RSA,1008,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/malixole-kalideni-14913266
1216,Leo ROULLEAU,20 APR 1996,FRA,1008,Marathon,https://www.worldathletics.org/athletes/france/leo-roulleau-014794160
1217,Nasser ALLALI,29 DEC 1988,FRA,1008,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/nasser-allali-014593809
1217,Alberto MENA,,USA,1008,Marathon,https://www.worldathletics.org/athletes/united-states/alberto-mena-15098928
1219,Tatsuya YAMAMOTO,14 JUN 1995,JPN,1008,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/tatsuya-yamamoto-014731466
1220,Markus HARTINGER,20 APR 1988,AUT,1007,Marathon [Half Marathon],https://www.worldathletics.org/athletes/austria/markus-hartinger-14824925
1221,Yun DI,,CHN,1007,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yun-di-014811382
1221,Manuel SAINJON,23 FEB 1993,FRA,1007,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/manuel-sainjon-014781873
1221,Ruben CHAVEZ,,MEX,1007,Marathon,https://www.worldathletics.org/athletes/mexico/ruben-chavez-014917774
1224,Antonio LOLLO,08 OCT 1990,ITA,1007,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/antonio-lollo-014785906
